Probe_ID,logFC,t,adj.P.Val,CHR,MAPINFO,gene,feature,cgi,feat.cgi
cg26544247,0.037449614,3.808533514,0.032192688,2,25473781,DNMT3A,Body,shore,Body-shore
cg06250423,0.006554222,3.808515778,0.032192688,16,23525878,,IGR,shelf,IGR-shelf
cg08996726,0.015682553,3.808514136,0.032192688,4,141067418,MAML3,Body,opensea,Body-opensea
cg12761626,0.004044035,3.808181826,0.032216661,18,77176620,NFATC1,Body,shelf,Body-shelf
cg21424940,0.017034279,3.808014801,0.032216661,7,19158666,TWIST1,TSS1500,shore,TSS1500-shore
cg09674048,-0.001610538,-3.807995012,0.032216661,16,11375073,PRM1,1stExon,opensea,1stExon-opensea
cg08179353,-0.028920434,-3.807917175,0.032216661,7,51050594,,IGR,opensea,IGR-opensea
cg09482975,-0.004656558,-3.80785027,0.032216661,15,55700768,CCPG1,TSS200,island,TSS200-island
cg17611674,0.025179576,3.807544849,0.032217379,10,8094431,FLJ45983,Body,island,Body-island
cg26550851,0.015714711,3.807526375,0.032217379,1,3701203,LRRC47,Body,shelf,Body-shelf
cg17151991,0.001618789,3.807485466,0.032217379,19,1207421,STK11,Body,island,Body-island
cg12427444,0.004938398,3.807483137,0.032217379,6,31923064,RDBP,Body,shelf,Body-shelf
cg01641455,-0.012958935,-3.807387717,0.032217977,19,55954973,SHISA7,TSS1500,shore,TSS1500-shore
cg00118103,0.00396587,-3.807207691,0.032227609,7,45957463,IGFBP3,Body,shelf,Body-shelf
cg26573274,-0.013969166,-3.807119311,0.032227609,13,110386152,,IGR,opensea,IGR-opensea
cg22524657,-0.017538282,-3.807032236,0.032227609,1,47999163,,IGR,island,IGR-island
cg24700959,0.027112124,3.80648607,0.032279187,1,216896861,ESRRG,5'UTR,opensea,5'UTR-opensea
cg02243630,0.049409341,3.806081549,0.032314797,4,154386540,KIAA0922,TSS1500,shore,TSS1500-shore
cg14284289,-0.003011935,-3.805877648,0.032320774,1,155829430,SYT11,1stExon,island,1stExon-island
cg12077754,0.015511517,3.805848857,0.032320774,2,75089669,HK2,Body,opensea,Body-opensea
cg10328583,0.022736261,3.805489277,0.032320869,1,6551073,PLEKHG5,5'UTR,island,5'UTR-island
cg08292919,-0.007905204,-3.805479856,0.032320869,6,29565696,,IGR,opensea,IGR-opensea
cg05156120,-0.015841037,-3.805383776,0.032320869,17,41723125,MEOX1,Body,shore,Body-shore
cg02095596,0.013882271,3.805347224,0.032320869,16,56766619,NUP93,5'UTR,shelf,5'UTR-shelf
cg02204046,0.009458368,3.805322142,0.032320869,2,16080760,MYCN,1stExon,island,1stExon-island
cg02453146,0.006754455,3.805308875,0.032320869,1,53068587,GPX7,Body,island,Body-island
cg21123160,0.027804262,3.805210777,0.032321814,3,10857719,SLC6A11,TSS200,island,TSS200-island
cg00921160,-0.002440023,-3.804847468,0.032352819,14,97129452,,IGR,opensea,IGR-opensea
cg04804472,0.006474908,3.804356471,0.032398349,3,21267468,,IGR,opensea,IGR-opensea
cg20584474,-0.001890752,-3.804027825,0.03242549,6,1515696,,IGR,island,IGR-island
cg05397812,0.015506016,3.803917761,0.032427807,11,14994847,CALCA,TSS1500,shore,TSS1500-shore
cg03521774,0.023883475,3.803661931,0.032446697,8,81478172,,IGR,opensea,IGR-opensea
cg10717387,-0.007461917,-3.803186932,0.032489476,6,26057256,HIST1H1C,TSS1500,shore,TSS1500-shore
cg27309871,-0.023829736,-3.802964262,0.032489476,11,86224410,ME3,Body,opensea,Body-opensea
cg23588360,0.039075197,3.802937787,0.032489476,20,59545914,,IGR,shelf,IGR-shelf
cg02271227,-0.00798751,-3.802860148,0.032489476,10,133484857,,IGR,opensea,IGR-opensea
cg19336883,-0.010614096,-3.802611622,0.032489476,11,64085465,PRDX5,TSS200,island,TSS200-island
cg22385231,-0.020313894,-3.8025977,0.032489476,2,220119398,TUBA4B,Body,shore,Body-shore
cg16870655,0.052887864,3.802391513,0.032489476,19,57996678,,IGR,shelf,IGR-shelf
cg07300559,0.000138013,-3.802322271,0.032489476,9,137709419,COL5A1,Body,shore,Body-shore
cg19564637,-0.003942905,-3.80225347,0.032489476,14,56584874,PELI2,TSS1500,shore,TSS1500-shore
cg17543123,-0.003527219,-3.802237572,0.032489476,19,30155994,PLEKHF1,TSS1500,shore,TSS1500-shore
cg24147543,0.171988948,3.802158654,0.032489476,6,32554481,HLA-DRB1,Body,shelf,Body-shelf
cg17718960,-0.032422518,-3.802112697,0.032489476,1,6063138,,IGR,opensea,IGR-opensea
cg02452418,-0.095155079,-3.802080139,0.032489476,19,39056126,RYR1,Body,island,Body-island
cg15011596,0.010359394,3.802021139,0.032489476,6,30627459,DHX16,Body,opensea,Body-opensea
cg02227292,-0.060214341,-3.801736362,0.032489476,6,28442848,,IGR,opensea,IGR-opensea
cg10297971,-0.006007557,-3.801731376,0.032489476,15,93426637,,IGR,island,IGR-island
cg24921961,0.028563043,3.801689066,0.032489476,5,140781193,PCDHGA4,Body,shore,Body-shore
cg13655566,0.015566678,3.801676756,0.032489476,9,78536245,PCSK5,Body,opensea,Body-opensea
cg05603985,0.017303639,3.801582717,0.032490034,1,2161049,SKI,1stExon,island,1stExon-island
cg11793168,0.024457696,3.801334848,0.032508105,2,37415747,SULT6B1,TSS200,opensea,TSS200-opensea
cg00245075,0.00925074,3.801174182,0.032516256,12,51756242,GALNT6,Body,opensea,Body-opensea
cg27201332,-0.004427479,-3.800994681,0.032517228,15,83806863,HDGFRP3,3'UTR,opensea,3'UTR-opensea
cg09118558,-0.006965045,-3.800987535,0.032517228,11,20132641,NAV2,Body,opensea,Body-opensea
cg20318662,-0.029525566,-3.800770602,0.032526385,2,47452,FAM110C,TSS1500,shore,TSS1500-shore
cg14200211,-0.022650353,-3.800573341,0.032526385,12,32313007,BICD1,Body,opensea,Body-opensea
cg12213680,0.008808631,3.800541246,0.032526385,6,24877462,FAM65B,5'UTR,opensea,5'UTR-opensea
cg09322605,-0.000965075,-3.800492992,0.032526385,7,50514867,FIGNL1,Body,shelf,Body-shelf
cg02767240,-0.013726873,-3.800462324,0.032526385,10,102246410,SEC31B,3'UTR,shelf,3'UTR-shelf
cg09526758,0.004183815,3.799939116,0.032568228,12,16758047,LMO3,5'UTR,opensea,5'UTR-opensea
cg18461021,0.070234383,3.799703318,0.032568228,18,74961002,GALR1,TSS1500,shore,TSS1500-shore
cg26682866,-0.010773839,-3.799649879,0.032568228,2,219824395,CDK5R2,TSS200,island,TSS200-island
cg21673338,-0.005415045,-3.799568507,0.032568228,15,77095150,SCAPER,5'UTR,opensea,5'UTR-opensea
cg05937292,0.00466389,3.79956463,0.032568228,5,77269342,,IGR,shore,IGR-shore
cg10864356,-0.00432828,-3.799537618,0.032568228,6,33385764,CUTA,Body,island,Body-island
cg15411402,-0.006644579,-3.79946919,0.032568228,8,11142072,MTMR9,1stExon,island,1stExon-island
cg12074985,0.032717672,3.79934863,0.032568228,10,99080756,FRAT1,1stExon,island,1stExon-island
cg05433391,0.04186251,3.799296167,0.032568228,6,71022175,,IGR,opensea,IGR-opensea
cg19015264,0.034756713,3.799172155,0.032569103,17,1618295,C17orf91,Body,shore,Body-shore
cg11654900,0.029477647,3.799020616,0.032569103,1,51444685,,IGR,shore,IGR-shore
cg05459971,0.057102582,3.798987989,0.032569103,5,148520894,ABLIM3,TSS200,shore,TSS200-shore
cg05012551,-0.009357105,-3.798934032,0.032569103,19,44716634,ZNF227,TSS200,island,TSS200-island
cg13634736,0.020615741,3.79870333,0.032585317,11,3181575,OSBPL5,5'UTR,island,5'UTR-island
cg00762678,0.015766559,3.798451285,0.03259594,16,89003235,CBFA2T3,5'UTR,shelf,5'UTR-shelf
cg10464773,-0.081864235,-3.798433206,0.03259594,6,164171506,,IGR,opensea,IGR-opensea
cg18799399,0.058356534,3.798204636,0.032611931,12,58087353,OS9,TSS1500,shore,TSS1500-shore
cg13435651,-0.015624382,-3.797997679,0.032619143,22,50118523,,IGR,island,IGR-island
cg11717705,0.033199821,3.797964594,0.032619143,1,37828835,,IGR,opensea,IGR-opensea
cg05490659,0.011132664,3.797851977,0.032621909,7,27212357,HOXA10,Body,shore,Body-shore
cg11100932,-0.001788718,-3.797579248,0.032642968,3,160879500,,IGR,island,IGR-island
cg18849160,0.003107646,3.797252395,0.032670231,10,66810864,,IGR,shelf,IGR-shelf
cg01994290,0.026868992,3.797012778,0.03268729,14,65170049,PLEKHG3,TSS1500,shore,TSS1500-shore
cg00406023,0.006374634,3.796926631,0.03268729,11,120090023,OAF,Body,opensea,Body-opensea
cg07140158,-0.007343033,-3.796574475,0.032714501,6,26204796,HIST1H4E,TSS200,island,TSS200-island
cg18485596,0.008144232,3.796471881,0.032714501,6,111435084,SLC16A10,Body,opensea,Body-opensea
cg00320288,0.01481685,3.796424121,0.032714501,16,85863167,,IGR,shore,IGR-shore
cg13132147,0.000807449,3.796332035,0.032714945,6,169226385,,IGR,island,IGR-island
cg00251125,-0.023905389,-3.795961882,0.032736167,1,228395450,OBSCN,TSS1500,opensea,TSS1500-opensea
cg01691710,0.031667391,3.795902341,0.032736167,8,49292285,,IGR,shore,IGR-shore
cg25924421,-0.008737892,-3.795882279,0.032736167,7,23695323,,IGR,island,IGR-island
cg18595542,-0.000586708,3.795643696,0.032753326,17,77770301,CBX8,Body,shore,Body-shore
cg00562976,0.010229803,3.795556347,0.032753326,12,95927545,USP44,Body,opensea,Body-opensea
cg16409840,-0.004181719,-3.795393396,0.032760484,14,89258324,EML5,Body,shore,Body-shore
cg08757420,0.002766741,3.79531782,0.032760484,8,75234148,JPH1,TSS1500,shore,TSS1500-shore
cg18882156,0.010338005,3.79521689,0.032761966,2,42276442,PKDCC,Body,opensea,Body-opensea
cg07729453,0.000632411,-3.79510606,0.032764586,5,177890816,COL23A1,Body,opensea,Body-opensea
cg23813313,0.043361125,3.794908797,0.032771267,6,26572433,,IGR,opensea,IGR-opensea
cg04576021,0.026149905,3.794847972,0.032771267,6,32784255,HLA-DOB,Body,opensea,Body-opensea
cg11225528,0.030729508,3.794784013,0.032771267,8,80803207,,IGR,shore,IGR-shore
cg07339236,0.034941599,3.794664336,0.032774914,20,50312490,ATP9A,Body,opensea,Body-opensea
cg13902308,-0.01360311,-3.794536202,0.032779534,9,133913703,LAMC3,Body,shore,Body-shore
cg11435466,-0.011113936,-3.794355031,0.032786696,11,60738032,CD6,TSS1500,opensea,TSS1500-opensea
cg19021383,0.086820148,3.794166097,0.032786696,11,45922184,MAPK8IP1,Body,shore,Body-shore
cg03596034,0.029834907,3.79405227,0.032786696,17,29297437,RNF135,TSS1500,shore,TSS1500-shore
cg05828925,0.042319084,3.794033506,0.032786696,8,22500482,FLJ14107,TSS1500,opensea,TSS1500-opensea
cg27364874,0.002561499,3.794019652,0.032786696,17,16255884,CENPV,Body,island,Body-island
cg21527411,-0.001685587,-3.793845877,0.032786696,11,58499409,GLYAT,1stExon,opensea,1stExon-opensea
cg11932640,-0.015753869,-3.793815465,0.032786696,4,4861200,MSX1,TSS200,shore,TSS200-shore
cg23208172,-0.002421123,-3.793771875,0.032786696,2,236917966,AGAP1,Body,opensea,Body-opensea
cg10961186,0.010877555,3.79346273,0.032811437,3,127634298,,IGR,island,IGR-island
cg00916432,0.022689771,3.793381023,0.032811437,4,137829844,,IGR,opensea,IGR-opensea
cg25690016,0.009961065,3.793004011,0.032838331,2,233322928,ALPI,Body,shore,Body-shore
cg07503286,0.044218937,3.792971669,0.032838331,20,42875135,GDAP1L1,TSS1500,shore,TSS1500-shore
cg04225554,-0.010770739,-3.792696958,0.032854123,10,135082008,ADAM8,Body,shore,Body-shore
cg16492584,-0.002428796,-3.79265919,0.032854123,5,96139282,ERAP1,Body,shelf,Body-shelf
cg09438522,-0.024956157,-3.792500511,0.032862306,3,15000765,NR2C2,5'UTR,opensea,5'UTR-opensea
cg21145524,0.049045813,3.791839045,0.032927159,3,239207,CHL1,5'UTR,island,5'UTR-island
cg24121168,0.050289033,3.791761895,0.032927159,3,58652503,FAM3D,1stExon,opensea,1stExon-opensea
cg13922451,-0.009109803,-3.791558579,0.032927909,6,28557542,,IGR,shelf,IGR-shelf
cg18356448,-0.011332396,-3.79150462,0.032927909,18,3881547,DLGAP1,TSS1500,shore,TSS1500-shore
cg05346286,0.017356996,3.791493236,0.032927909,1,2980598,FLJ42875,Body,island,Body-island
cg03107888,0.023197326,3.791290371,0.032929688,7,27241203,HOXA13,TSS1500,shore,TSS1500-shore
cg25292638,0.05025674,3.791238126,0.032929688,18,72917450,ZADH2,Body,shore,Body-shore
cg01851672,-0.000241231,-3.791164691,0.032929688,5,54829607,PPAP2A,Body,shore,Body-shore
cg04132540,0.029931597,3.791116797,0.032929688,8,56851846,LYN,5'UTR,opensea,5'UTR-opensea
cg26916576,-0.003545318,-3.791041376,0.032929688,14,91700557,GPR68,Body,island,Body-island
cg05454284,-0.00366097,-3.790761596,0.032940756,10,32636382,EPC1,TSS1500,island,TSS1500-island
cg17611475,-0.000337653,-3.790552376,0.032940756,12,58137179,AGAP2,TSS1500,opensea,TSS1500-opensea
cg15601915,0.010979267,3.790392309,0.032940756,5,1065775,SLC12A7,Body,shore,Body-shore
cg00963113,0.015217939,3.790350354,0.032940756,7,150488487,TMEM176B,3'UTR,opensea,3'UTR-opensea
cg18995031,-0.002814978,-3.79032055,0.032940756,13,114780876,RASA3,Body,island,Body-island
cg26863864,-0.0204997,-3.790231921,0.032940756,16,57849138,,IGR,opensea,IGR-opensea
cg27648056,-0.010445263,-3.790184547,0.032940756,19,18085190,KCNN1,Body,shore,Body-shore
cg09355803,0.005792399,3.79015629,0.032940756,4,144259119,GAB1,Body,shore,Body-shore
cg06167556,0.016582581,3.790111905,0.032940756,4,190230955,,IGR,shore,IGR-shore
cg12875720,-0.008029269,-3.790074341,0.032940756,14,85983929,,IGR,opensea,IGR-opensea
cg17105886,-0.019977675,-3.789897215,0.032947161,17,28927953,LRRC37B2,Body,island,Body-island
cg08527467,-0.002353871,-3.789844844,0.032947161,16,30659358,,IGR,shelf,IGR-shelf
cg18680346,-0.012162721,-3.789713193,0.032952315,10,116391764,ABLIM1,Body,island,Body-island
cg23171099,-0.0056169,-3.789453848,0.032972188,19,49217468,MAMSTR,Body,island,Body-island
cg27377213,-0.005585539,-3.789283479,0.032981815,20,37433803,PPP1R16B,TSS1500,shore,TSS1500-shore
cg25976434,-0.005343109,-3.788656613,0.033035554,1,2008510,PRKCZ,Body,shelf,Body-shelf
cg21635584,-0.007103274,-3.788586641,0.033035554,3,69129729,UBA3,TSS1500,shore,TSS1500-shore
cg27532754,0.001440776,3.788496232,0.033035554,10,134905361,GPR123,Body,shelf,Body-shelf
cg08190291,0.002731356,3.788470515,0.033035554,21,28339442,ADAMTS5,TSS200,island,TSS200-island
cg14935716,0.013620895,3.788323052,0.033036075,8,133805351,PHF20L1,Body,opensea,Body-opensea
cg26931488,0.014900836,3.788241338,0.033036075,12,53688997,PFDN5,TSS1500,shore,TSS1500-shore
cg04761653,-0.001112998,-3.788205863,0.033036075,6,82463237,FAM46A,TSS1500,island,TSS1500-island
cg07098391,0.017206619,3.787866332,0.033065283,4,55991418,KDR,1stExon,island,1stExon-island
cg13895172,-0.004441369,-3.787479951,0.033099936,22,31885298,EIF4ENIF1,5'UTR,island,5'UTR-island
cg08190942,-0.002086272,-3.787062052,0.033114909,14,102829219,CINP,1stExon,island,1stExon-island
cg19509830,-6.20E-05,-3.786939326,0.033114909,12,125329729,SCARB1,Body,opensea,Body-opensea
cg11219917,-0.017654229,-3.786872887,0.033114909,4,819151,CPLX1,5'UTR,island,5'UTR-island
cg21930136,-0.005982276,-3.786867898,0.033114909,5,100238260,ST8SIA4,Body,shore,Body-shore
cg21252227,-0.00644981,-3.786859525,0.033114909,9,35976247,,IGR,shelf,IGR-shelf
cg16284524,-0.006369214,-3.786829259,0.033114909,14,88852284,SPATA7,Body,island,Body-island
cg10396713,0.024843596,3.786744684,0.033114909,8,602097,,IGR,shore,IGR-shore
cg05119467,0.014523195,3.786487992,0.033134612,1,1765440,GNB1,5'UTR,opensea,5'UTR-opensea
cg24170085,0.021712177,3.786353297,0.033140201,3,15311269,SH3BP5,Body,opensea,Body-opensea
cg02957340,-0.007978156,-3.785847434,0.033187548,14,100070899,CCDC85C,TSS200,island,TSS200-island
cg00232402,0.030524464,3.785771872,0.033187548,18,77385290,,IGR,shore,IGR-shore
cg26956444,-0.013675355,-3.785502089,0.033197973,10,124895456,HMX3,TSS200,island,TSS200-island
cg19667791,-0.006434987,-3.785500233,0.033197973,4,137673645,,IGR,opensea,IGR-opensea
cg03066754,-0.002737037,-3.785340311,0.033197973,17,76506831,DNAH17,Body,opensea,Body-opensea
cg02965290,0.035629243,3.785336669,0.033197973,17,38108850,,IGR,opensea,IGR-opensea
cg20773694,-0.009776668,-3.785184622,0.033205603,1,153895324,GATAD2B,5'UTR,island,5'UTR-island
cg18304305,-0.01302716,-3.785039058,0.033207871,5,42720521,GHR,3'UTR,opensea,3'UTR-opensea
cg03709613,-0.006017645,-3.784914214,0.033207871,2,48960164,LHCGR,Body,opensea,Body-opensea
cg25922112,0.016780903,3.784906427,0.033207871,4,185019116,ENPP6,Body,shore,Body-shore
cg20782689,0.008862062,3.784671102,0.033222881,14,23234972,OXA1L,TSS1500,shore,TSS1500-shore
cg24684349,-0.016319883,-3.784557012,0.033222881,6,41990191,CCND3,5'UTR,opensea,5'UTR-opensea
cg08873912,0.001747404,-3.784518624,0.033222881,12,4274070,,IGR,island,IGR-island
cg01061890,-0.002136345,-3.784423913,0.033223881,16,11836724,TXNDC11,TSS200,island,TSS200-island
cg06756211,0.016596172,3.783828955,0.03328033,1,223936799,CAPN2,Body,island,Body-island
cg19186356,0.009962788,3.783765737,0.03328033,12,112204327,ALDH2,TSS200,shore,TSS200-shore
cg21384009,-0.002390883,-3.783516308,0.033296,18,72799721,,IGR,island,IGR-island
cg08714753,0.004534068,3.783394892,0.033296,11,35639590,FJX1,TSS200,shore,TSS200-shore
cg03982568,0.022578861,3.783372938,0.033296,5,143551489,KCTD16,5'UTR,shore,5'UTR-shore
cg01472299,0.01426511,3.783255573,0.033299652,6,4775063,CDYL,Body,shore,Body-shore
cg12881124,-0.006132622,-3.782852985,0.033326381,6,168107517,,IGR,shore,IGR-shore
cg22635075,-0.011131221,-3.782809788,0.033326381,22,19551881,,IGR,shelf,IGR-shelf
cg01214240,0.001388875,3.782732699,0.033326381,16,1100756,,IGR,island,IGR-island
cg21851151,-0.010134529,-3.782682219,0.033326381,14,69951422,FLJ44817,TSS200,island,TSS200-island
cg12098949,0.023791499,3.782370367,0.033341207,17,75367442,9-Sep,5'UTR,shore,5'UTR-shore
cg09647921,0.032171469,3.78231638,0.033341207,12,72540611,,IGR,opensea,IGR-opensea
cg07057579,0.012074833,3.782276047,0.033341207,15,95870112,,IGR,island,IGR-island
cg09785099,0.011962414,3.782211639,0.033341207,15,65904008,C15orf44,TSS1500,shore,TSS1500-shore
cg11009362,0.01565302,3.781781764,0.033379618,12,118313924,KSR2,Body,opensea,Body-opensea
cg07277624,-0.005041944,-3.78170998,0.033379618,20,44035142,DBNDD2,TSS200,island,TSS200-island
cg22381774,-0.00925097,-3.781587059,0.033379618,11,111749878,FDXACB1,5'UTR,island,5'UTR-island
cg10087556,0.0172468,3.781516011,0.033379618,7,116232819,,IGR,opensea,IGR-opensea
cg21240950,0.00476388,3.781370395,0.033379618,2,131103038,IMP4,Body,shelf,Body-shelf
cg07414392,0.005330414,3.781367758,0.033379618,9,71735648,TJP2,TSS1500,shore,TSS1500-shore
cg03540606,-0.011373655,-3.781242417,0.03338425,14,60982016,,IGR,island,IGR-island
cg25301180,-0.008152325,-3.781021882,0.033390327,3,56502091,ERC2,5'UTR,island,5'UTR-island
cg00028598,0.013446751,3.781019148,0.033390327,15,27128633,GABRA5,Body,island,Body-island
cg12196784,-0.006586308,-3.780819663,0.03339892,17,27053868,TLCD1,5'UTR,island,5'UTR-island
cg24440941,-0.002717203,-3.780774403,0.03339892,6,26224668,HIST1H3E,TSS1500,shore,TSS1500-shore
cg04887278,0.024800066,3.780559433,0.03341402,6,83903927,PGM3,TSS1500,shore,TSS1500-shore
cg24965187,-0.002686966,-3.780439534,0.033416603,14,104824475,,IGR,opensea,IGR-opensea
cg14036495,0.022428309,3.7803664,0.033416603,12,52431508,,IGR,island,IGR-island
cg25206417,-0.003721899,-3.780084534,0.033439524,2,121549834,,IGR,opensea,IGR-opensea
cg02630629,0.010057435,3.779829591,0.033455112,1,6111671,KCNAB2,Body,island,Body-island
cg19160520,-0.00710246,-3.779780257,0.033455112,1,226927217,ITPKB,TSS1500,shore,TSS1500-shore
cg03441993,0.008388395,3.77898597,0.033536936,4,55093323,,IGR,shore,IGR-shore
cg17705658,0.004115885,3.778909611,0.033536936,1,32707140,MTMR9L,Body,island,Body-island
cg04662609,0.027285273,3.778438738,0.033578579,5,180646976,,IGR,island,IGR-island
cg10107671,-0.017253574,-3.778383392,0.033578579,19,647289,,IGR,island,IGR-island
cg23143093,0.012437299,3.778089896,0.033602985,3,27333024,NEK10,Body,opensea,Body-opensea
cg11698099,0.013894135,3.777957873,0.033608471,16,67695462,PARD6A,Body,island,Body-island
cg08219213,-0.02076093,-3.777798529,0.033610923,14,94641222,PPP4R4,Body,island,Body-island
cg17647565,0.000851552,-3.77776656,0.033610923,13,78696245,,IGR,opensea,IGR-opensea
cg03133378,0.012892102,3.77741253,0.033642465,7,99195931,,IGR,island,IGR-island
cg23625236,-0.014117536,-3.777139905,0.033664475,1,214776790,CENPF,5'UTR,island,5'UTR-island
cg24467535,0.006998611,3.776946842,0.033677153,4,100244604,,IGR,opensea,IGR-opensea
cg17929997,-0.008434611,-3.776819866,0.033682073,8,21644953,GFRA2,Body,island,Body-island
cg12539796,-0.008183379,-3.776695251,0.033686719,5,7850203,C5orf49,Body,island,Body-island
cg12314012,-0.001339439,-3.776543631,0.033690203,10,132886651,,IGR,opensea,IGR-opensea
cg25351763,-0.003480009,-3.77638298,0.033690203,5,71724363,,IGR,opensea,IGR-opensea
cg18751306,-0.005344015,-3.776253158,0.033690203,15,81294292,MESDC1,1stExon,island,1stExon-island
cg25642825,-0.003037121,-3.77623112,0.033690203,6,33291356,DAXX,TSS1500,shore,TSS1500-shore
cg22328895,0.008932699,3.77620126,0.033690203,19,11498028,,IGR,shelf,IGR-shelf
cg04364219,0.061643957,3.776155626,0.033690203,2,45234140,SIX2,Body,shore,Body-shore
cg23854966,-0.002804878,-3.775941316,0.033705412,11,61447866,DAGLA,TSS200,island,TSS200-island
cg19026233,0.032450247,3.775629114,0.033732144,2,210648692,UNC80,Body,opensea,Body-opensea
cg20063106,-0.010518868,-3.77519252,0.03375728,14,23938147,NGDN,TSS1500,opensea,TSS1500-opensea
cg17522241,-0.008470408,-3.775071792,0.03375728,1,161355643,,IGR,shelf,IGR-shelf
cg11319362,-0.014022397,-3.774956811,0.03375728,3,69134161,ARL6IP5,1stExon,island,1stExon-island
cg04657000,-0.02674738,-3.774942971,0.03375728,6,112115430,FYN,5'UTR,opensea,5'UTR-opensea
cg03718411,0.042983833,3.774936394,0.03375728,5,31280802,CDH6,Body,opensea,Body-opensea
cg18727501,-0.015659948,-3.774821146,0.03375728,4,89513542,HERC3,TSS200,island,TSS200-island
cg18264719,-0.002893584,-3.774750402,0.03375728,8,53508979,,IGR,opensea,IGR-opensea
cg16179521,-0.041009299,-3.774698247,0.03375728,15,102009894,PCSK6,Body,opensea,Body-opensea
cg09188840,-0.016814096,-3.774652541,0.03375728,17,4699533,PSMB6,1stExon,island,1stExon-island
cg10192527,0.004226609,3.774446425,0.03377158,12,122265491,SETD1B,Body,island,Body-island
cg24438334,-0.000231755,-3.774038217,0.033805924,20,33577997,MYH7B,Body,opensea,Body-opensea
cg16604086,-0.02052409,-3.773940095,0.033805924,12,113860443,SDSL,5'UTR,opensea,5'UTR-opensea
cg08875273,-0.002195065,-3.773901077,0.033805924,16,88966346,CBFA2T3,Body,island,Body-island
cg17754742,-0.004293574,-3.773735013,0.033810133,8,6400956,ANGPT2,Body,opensea,Body-opensea
cg01204271,-0.006293555,-3.773615345,0.033810133,17,7198000,YBX2,TSS200,island,TSS200-island
cg22293823,-0.017447205,-3.773462626,0.033810133,11,116306374,,IGR,opensea,IGR-opensea
cg10652507,-0.006058874,-3.77340217,0.033810133,4,79584115,,IGR,opensea,IGR-opensea
cg00738869,0.00844385,3.773390306,0.033810133,3,138552648,,IGR,shore,IGR-shore
cg15805921,-0.004707475,-3.773358314,0.033810133,6,42952109,PPP2R5D,TSS1500,opensea,TSS1500-opensea
cg09904573,-0.011694876,-3.773188785,0.03381049,8,33424809,RNF122,TSS200,island,TSS200-island
cg17886164,-0.003971541,-3.77318646,0.03381049,1,38061605,GNL2,TSS200,island,TSS200-island
cg25247290,-0.013840775,-3.77289673,0.033834702,11,32461212,WIT1,Body,shore,Body-shore
cg26095194,-0.006238662,-3.772467448,0.033875408,5,172197489,DUSP1,Body,island,Body-island
cg14293300,0.015685568,3.771941225,0.033920266,21,34399361,OLIG2,Body,island,Body-island
cg07343438,-0.00099823,-3.771919134,0.033920266,10,43815780,,IGR,shelf,IGR-shelf
cg13707005,-0.018155034,-3.77178664,0.033920532,10,11246628,CUGBP2,Body,opensea,Body-opensea
cg16491305,-0.002889347,-3.771748317,0.033920532,1,211519751,TRAF5,5'UTR,opensea,5'UTR-opensea
cg00589850,0.072186531,3.771482098,0.033942051,5,140857995,PCDHGA4,Body,island,Body-island
cg21657876,-0.003656459,-3.770946163,0.033995525,11,72354022,PDE2A,TSS1500,island,TSS1500-island
cg06796939,-0.004730795,-3.770295096,0.034047241,17,42219197,C17orf53,TSS200,island,TSS200-island
cg02170785,0.011297774,3.770249551,0.034047241,14,69650830,,IGR,opensea,IGR-opensea
cg19358568,0.006030129,3.770110085,0.034047241,6,129614126,LAMA2,Body,opensea,Body-opensea
cg06436854,0.022239193,3.770101738,0.034047241,16,89043527,CBFA2T3,TSS200,opensea,TSS200-opensea
cg20792206,-0.020279687,-3.769845059,0.034047241,15,66791435,SNAPC5,TSS1500,shore,TSS1500-shore
cg11349093,-0.010166394,-3.769823535,0.034047241,19,2112885,AP3D1,Body,shelf,Body-shelf
cg04956701,-0.008488228,-3.769784331,0.034047241,11,131903650,NTM,Body,opensea,Body-opensea
cg18079334,-0.027419263,-3.769716376,0.034047241,15,98503376,ARRDC4,TSS1500,shore,TSS1500-shore
cg09804398,-0.005109401,-3.769622368,0.034047241,20,25565879,NINL,5'UTR,island,5'UTR-island
cg24256191,-0.008602949,-3.769590218,0.034047241,1,81978221,,IGR,opensea,IGR-opensea
cg02065795,-0.006200526,-3.76947926,0.034047241,15,64673455,KIAA0101,Body,opensea,Body-opensea
cg25771013,0.044738816,3.769442468,0.034047241,7,25989735,MIR148A,TSS200,shore,TSS200-shore
cg05884392,-0.00759421,-3.769339994,0.034047241,15,52122580,TMOD3,5'UTR,shore,5'UTR-shore
cg09754948,-0.006668294,-3.769293889,0.034047241,16,28834200,ATXN2L,TSS1500,island,TSS1500-island
cg18906028,0.075275103,3.769249122,0.034047241,5,140238079,PCDHA6,Body,shore,Body-shore
cg16344234,0.080210119,3.768958807,0.034071737,16,5008608,SEC14L5,5'UTR,opensea,5'UTR-opensea
cg24923479,0.020031049,3.768862962,0.034073161,10,11915618,,IGR,shelf,IGR-shelf
cg09364426,-0.068214231,-3.768175498,0.03413662,1,163201346,,IGR,opensea,IGR-opensea
cg26576196,-0.004626472,-3.76816118,0.03413662,1,214563988,PTPN14,Body,opensea,Body-opensea
cg01093878,-0.011119097,-3.76798321,0.034147821,2,131512663,FAM123C,TSS1500,shore,TSS1500-shore
